Id|Date|Title|Text|
77|03 de septiembre de 2019, 12:34|Se incrementa tensión en la disputa de la mesa directiva de la Cámara de Diputados|              El coordinador de diputados de Morena, Mario Delgado afirmó que la iniciativa que presentará su grupo parlamentario en la sesión ordinaria de la Cámara baja de este martes consistirá en que su partido dirija el recinto legislativo de San Lázaro durante seis meses más y las demás fuerzas lo hagan, en orden decreciente en cuestión de votación, el otro año y medio que le quedaría a la LXIV Legislatura. “Nosotros vamos a pedir la dispensa de trámites para discutirla y votarla directamente el día de hoy para que hoy mismo se vaya al Senado de la República, vamos a hablar con los senadores para ver si es posible que hoy mismo se apruebe o mañana en comisiones y el jueves en Pleno, para que pudiera publicarse, pedirle al gobierno que se publique en el Diario Oficial de la Federación, para que podamos dirigir Mesa Directiva bajo estas nuevas reglas”, apuntó. Delgado, quien también es presidente de la Junta de Coordinación Política, mencionó que con la propuesta no se niega la rotación de las demás fuerzas políticas. “Estamos haciendo un ajuste de tiempos y ese ajuste de tiempos tiene que ver con el tamaño de los grupos parlamentarios, entonces, por un lado le damos a Morena el peso que se merece en términos de tiempo para presidir la Mesa Directiva y por otro lado también reconocemos la pluralidad, la convicción democrática, el respeto de minorías aquí en la Cámara que también pueden presidir”, dijo. Cabe precisar que el artículo 17 de la Ley Orgánica del Congreso de la Unión estipula en la actualidad que la presidencia de la Cámara de Diputados es rotativa entre los grupos políticos cada año que la presidirán en orden decreciente desde la fuerza política con más votos a la de menos. Este mismo martes, el Partido Acción Nacional (PAN), al cual le tocaría presidir la Cámara baja durante el nuevo periodo ordinario de sesiones que se inauguró el pasado domingo acudió ante la representación en México de la Organización de Estados Americanos (OEA) para solicitar su intervención ante la decisión de Morena de impulsar una reforma para dirigir la Cámara baja durante más tiempo. “Estamos haciendo un análisis para poder ir a otras instancias internacionales: la Comisión Interamericana de los Derechos Humanos, también a la Organización de las Naciones Unidas, vamos a hacer todo lo que esté a nuestro alcance para denunciar los atropellos de Morena en México”, dijo Mariana Gómez del Campo, secretaria de Relaciones Exteriores del PAN al salir de la sede de la OEA en la Ciudad de México en donde entregaron una carta firmada por el presidente del PAN, Marko Cortés en la que se pide una reunión con el titular de la Organización, Luis Almagro. La disputa no sólo es entre Morena y el PAN. Ha trascendido que el Partido del Trabajo (PT) se encuentra pugnando, a su vez, por presidir la vicepresidencia de la Cámara. En este sentido, el coordinador de diputados del PAN, Juan Carlos Romero Hicks, indicó que las intenciones del PT se habían hecho notar desde el año pasado sin lograr tener consenso, algo que auguró tampoco pasará en esta ocasión. Las disputas al interior de San Lázaro son aledañas a las de afuera ya que este martes también desde temprano manifestantes bloquearon las entradas de la Cámara baja en demanda a ser escuchados en la creación de las reformas en materia educativa que se prevé avancen en el presente periodo ordinario que culminará a mediados de diciembre próximo. Pasada la 1 de la tarde, la sesión ordinaria convocada para este martes en la Cámara no había dado inicio.  |
78|02 de septiembre de 2019, 07:02|Monreal defiende decisión de mantener a Muñoz Ledo al frente de Diputados|          El coordinador parlamentario de Morena en el Senado de la República, Ricardo Monreal , defendió la decisión de mantener al diputado Porfirio Muñoz Ledo al frente de la Mesa Directiva de la Cámara de Diputados. Durante su posicionamiento del primer informe de gobierno del presidente Andrés Manuel López Obrador, Monreal Ávila aseguró a las y los legisladores que incluso antes de que nacieran, Muñoz Ledo "ya estaba luchando en la calle por la democracia". "Porfirio (Muñoz Ledo) no merece los adjetivos que ustedes le han atribuido. Porfirio (Muñoz Ledo) es historia. Porfirio (Muñoz Ledo) ha contribuido de manera notable a lo que es la democracia en el país. Porfirio (Muñoz Ledo) es un luchador social. No merece los adjetivos y los calificativos de lo más sucio y ruin que he escuchado contra un hombre de Estado. En ese sentido Monreal Ávila aseguró que no se violó la Ley Orgánica del Congreso de la Unión ya que no se alcanzó la aprobación de las dos terceras partes del Pleno para aceptar la propuesta de Acción Nacional. De acuerdo con el artículo 17 de la norma que establece que la Cámara de Diputados elegirá “con los votos de las dos terceras partes de los diputados presentes, mediante una lista que contenga los nombres de los propuestos con sus respectivos cargos”. Por otra parte el senador de Morena hizo un llamado a la oposición en la Cámara baja para buscar una reconciliación, para evitar profundizar diferencias y dejar de privilegiar el discurso de odio. Afirmó que en el Senado no se ha evitado el discurso álgido entre las fracciones parlamentarias, pero siempre actuando con institucionalidad, sin renunciar a sus principios y sin renunciar a sus ideales. "Por último, les doy mi palabra, son testigos de que tendrán al mejor presidente de la República de las últimas décadas del país. Andrés Manuel López Obrador será el mejor presidente de la República en las últimas décadas del país" concluyó.  |
79|01 de septiembre de 2019, 09:02|Sólo 5% de iniciativas de diputados se convierten en Ley|           Durante el primer año y los periodos extraordinarios de la LXIV legislatura de la Cámara de Diputados, los ocho partidos representados en ese cuerpo colegiado presentaron 1,729 iniciativas, de las cuales sólo 88 fueron aprobadas, es decir, únicamente 5 por ciento. Por bancada, Morena, que tiene 259 diputados fue la que presentó más iniciativas, 477, seguida por el Partido Acción Nacional (PAN), que tiene 78 legisladores, con 311, y el Partido Encuentro Social (PES), que tiene una bancada de 29 y presentó 180 propuestas. Ningún partido logró que se aprobara al menos 10% de sus iniciativas. El que más porcentaje de propuestas aprobadas tuvo fue Morena, con 7.9%, seguido del PES con 6.1% y Partido del Trabajo (PT), Partido Verde Ecologista de México (PVEM) y el Partido Revolucionario Institucional (PRI) con 4 por ciento. Eso quiere decir que la inmensa mayoría de las iniciativas que presentan los partidos no se aprueban. Tan sólo en el caso de Morena, de las 477 iniciativas que presentó, sólo logró que le aprobaran 38. Si se analiza la eficiencia que tiene cada grupo parlamentario, es decir, de las iniciativas que presenta cuántas se aprueban, el mejor colocado es Encuentro Social, que con sus 29 diputados logró que le aprobaran 11 iniciativas, seguido del Movimiento Ciudadano, que con sus 28 diputados logró que le aprobaran nueve, y el PVEM que tiene 10 legisladores y le aprobaron tres iniciativas. En esta lista, Morena queda en penúltimo lugar, pues, a pesar de contar con una bancada de 259 diputados, sólo logró que se aprobaran 38. Ningún diputado logró que le aprobaran más de tres de las iniciativas que presentó, pero a dos les aprobaron tres. Una es Olga Juliana Elizondo Guerra del PES, que promovió proyectos en materia de desarrollo social, para modificar la Ley de Instituciones de Crédito, y otra que reforma y adiciona diversas disposiciones de la Ley de Organizaciones Ganaderas y de la Ley de Desarrollo Rural Sustentable. El otro más productivo, también con tres iniciativas aprobadas, fue Pablo Gómez Álvarez de Morena, que promovió y le aprobaron una iniciativa que reforma el Artículo 74 de la Constitución Política de los Estados Unidos Mexicanos, otra que reforma los artículos 456 y 457 de la Ley General de Instituciones y Procedimientos Electorales, y una más que reforma y adiciona diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de inmunidad de servidores públicos. lospoliticos@eleconomista.mx  |
80|31 de agosto de 2019, 18:57|Divisiones en Morena |                  La elección de Mónica Fernández Balboa como presidenta de la Mesa Directiva de la Cámara de Senadores para el segundo año legislativo evidenció la división en la fracción de Morena en esa representación. Desde el inicio de la legislatura es conocida la pugna entre el todavía presidente de la Mesa Directiva, Martí Batres Guadarrama, y el coordinador de la fracción, Ricardo Monreal Ávila, quienes llegaron al partido fundado por el ahora presidente Andrés Manuel López Obrador por vías diferentes. El desencuentro ocurrió el lunes 19 de agosto, cuando los 59 senadores de Morena fueron convocados para decidir si apoyaban la intención de Batres Guadarrama de mantenerse en el cargo de presidente del Senado, o bien apoyar la intención de Monreal de colocar a otra persona allegada a su grupo. Las fuerzas de Batres y las de Monreal estaban prácticamente divididas a la mitad, pues alrededor de 30 senadores apoyaban a Batres. Los integrantes de la bancada decidieron que ese día votarían si Batres continuaría en la presidencia o no. Vino la votación y sólo apoyaron su permanencia 29, contra 33 que votaron porque se sometiera a consulta quién se quedaría en el cargo. Luego, en la segunda votación resultó ganadora la senadora Fernández Balboa, del grupo de Monreal. El senador Batres se inconformó porque Monreal permitió que votaran cinco senadores del PES, con lo cual ganó la jugada política a su contrincante. El senador Batres se inconformó ante el partido. El episodio aún no termina. Durante la última semana de julio pasado, Mario Delgado Carrillo, coordinador del grupo legislativo de Morena en la Cámara de Diputados, expuso su abierta intención de postularse al puesto que hoy ocupa la secretaria general en funciones y presidenta de ese partido, Yeidckol Polevnsky, con quien protagonizó una discusión en medios de comunicación. La actual dirigente nacional, quien ya había anunciado sus intenciones de contender por un segundo periodo a la dirigencia nacional, acusó a Delgado Carrillo de uso de recursos de la bancada para promover sus aspiraciones a la presidencia del CEN de Morena. Delgado lo negó. El diputado consideró relevante definir a Morena más como movimiento que como partido para institucionalizarlo, además de generar reglas claras, dirimir conflictos y tener capacidad de organizar y de ganar elecciones. Delgado comentó que apostaría por generar fuerza propia en el movimiento para que no tenga que ser jalado por AMLO y sirva como propulsor de la plataforma que conforman. La postulación del candidato de Morena a la gubernatura de Puebla mostró otro de los episodios de división en Morena, pues evidenció luchas entre la presidenta del partido, Yeidckol Polevnsky y el Coordinador de su bancada en el senado, Ricardo Monreal Ávila. Compitieron por la postulación los senadores Nancy de la Sierra Arámburo y Alejandro Armenta Mier, impulsados por su coordinador, Monreal Ávila, así como el exsenador Luis Miguel Barbosa Huerta, apoyado por Polevnsky Gurwitz. Durante el tiempo que tardó el partido en definir quién sería el candidato, ocurrió una serie de declaraciones encontradas entre ambos grupos. Al final, la postulación recayó en Barbosa Huerta, pero el golpeteo continuó, a grado tal que Armenta Mier se inconformó ante el Tribunal Electoral del Poder Judicial de la Federación, pero no prosperó. Al final se dio a conocer una fotografía de una reunión entre Armenta Mier y Barbosa Huerta, promovida por el senador Monreal. La imagen generó polémica, sobre todo porque eso ocurrió mientras la dirigente nacional se encontraba de viaje en China, y quien apareció como el conciliador fue el senador Monreal. A inicios del 2019, Yeidckol Polevnsky Gurwitz hizo referencia a los nuevos integrantes de su partido como meros infiltrados que habían renunciado a sus partidos. Bajo el término “sabandijas”, Polevnsky calificó de mezquina y perversa la forma de infiltrarse a su partido, señalando que los nuevos integrantes podrían estar pensando en que Morena tendría mucho dinero para ellos. Las declaraciones de la lideresa de Morena se dieron en el contexto de entrada a los comicios del 2 de julio del 2019, momento que Polevnsky Gurwitz aprovechó para ubicar en la agenda mediática la puesta en duda de las encuestas de Morena por parte de los nuevos integrantes del partido, así como la importancia de los estatutos y las reglas existentes en su bancada. En contraste, Alejandro Rojas Díaz Durán, senador suplente de Ricardo Monreal, a quien se habría referido indirectamente la dirigente, tachó a Polevnsky de soberbia y de ser una persona que estaba perdiendo la brújula, además de llevar a Morena a una crisis innecesaria.  |
81|31 de agosto de 2019, 18:25|Muñoz Ledo continuará como presidente de diputados hasta el 5 de septiembre|              La Cámara de Diputados quedó formalmente instalada este sábado para el periodo ordinario que inicia el domingo, con Porfirio Muñoz Ledo como presidente de la Mesa Directiva hasta el 5 de septiembre, luego de que el Pleno rechazó la propuesta de que el panista Xavier Azuara ocupara el cargo. En una sesión preparatoria que duró 19 minutos, entre gritos de “espurio, espurio” de la bancada panista y “Porfirio, Porfirio” de los morenistas, la Mesa Directiva devolvió a la Junta de Coordinación Política la propuesta de que el panista encabezara ese órgano legislativo. En el Pleno, dicha propuesta obtuvo 259 votos en contra, principalmente de legisladores de Morena, 169 a favor de diputados del PAN, PRD, PRI y Movimiento Ciudadano, y cinco abstenciones. En tribuna, el coordinador de los diputados del Partido Acción Nacional (PAN), Juan Carlos Romero Hicks, rodeado de panistas con pancartas en las que se leía “Morena incumple”, expresó su rechazo al mayoriteo en contra y que “hoy no es un buen día para la democracia”. Comentó que el 1 de julio de 2018 la población emitió un mandato que “no es para que nos peleemos”, e hizo ver que mientras el presidente Andrés Manuel López Obrador alcanzó 53% de los votos con sus aliados y tiene una legitimidad incuestionable el partido Morena obtuvo 37.25% por sí mismo. El panista concluyó su participación con un llamado a poner en alto el valor de la democracia y la verdad, respetar la legalidad y la pluralidad; mientras, el presidente de la Mesa Directiva, Porfirio Muñoz Ledo, lo despedía de la tribuna con un “muchas gracias por su opinión, se toma en cuenta”. Al no alcanzar las dos terceras partes de los legisladores presentes, con base en el numeral siete, Artículo 17 de la Ley Orgánica, la Mesa Directiva se mantendrá en funciones hasta el 5 de septiembre próximo a la espera de que la Junta de Coordinación Política (Jucopo) integre una nueva propuesta. En rueda de prensa posterior, el presidente de la Jucopo y coordinador de la fracción de Morena, Mario Delgado Carrillo, dijo que en todo momento hubo respeto a la ley y con la determinación de devolver la propuesta del panista como presidente de la Mesa Directiva “no se viola absolutamente nada”. El legislador mencionó que al no alcanzarse la mayoría en favor de la propuesta la Junta de Coordinación Política se mantendrá en funciones para explorar y encontrar las posibles salidas al tema, con estricto apego a derecho. Descartó las versiones de presuntas negociaciones del senador de Morena, Ricardo Monreal Ávila, con el PAN en los procesos de definición de las Mesas Directivas de ambas cámaras, y dijo que no acepta ninguna intervención ajena a este recinto; “el respeto a la Cámara ajena es la paz”, parafraseó. Tras la sesión preparatoria del segundo año de ejercicio de la LXIV Legislatura, el presidente de la Mesa Directiva citó a sesión de Congreso General para el 1 de septiembre, a las 17:00 horas, en el marco de la entrega-recepción del Primer Informe de Gobierno del presidente Andrés Manuel López Obrador.  |
82|31 de agosto de 2019, 17:03|Mónica Fernández Balboa es electa presidenta de la Mesa Directiva de la Cámara de Senadores|              Mediante cédula y urna transparente, Mónica Fernández Balboa fue electa presidenta de la Mesa Directiva de la Cámara de Senadores para el periodo constitucional correspondiente al segundo año de ejercicio de la LXIV Legislatura. De los 128 senadores que conforman la Cámara Alta, 110 votaron a favor del nuevo órgano —en total se registraron 113 votos— que se integrará de la siguiente manera: Vicepresidentes, Salomón Jara Cruz (Morena), María Guadalupe Murguía Gutiérrez (PAN) y Jorge Carlos Ramírez Marín (PRI). Secretarios,Minerva Citlalli Hernández Mora y Primo Dothé Mata (Morena), Verónica Delgadillo García (Movimiento Ciudadano) y Nancy De la Sierra Arámburo (PT). Se emitieron un voto en contra de la plantilla propuesta y dos por diversas planillas, informó el priista Jorge Carlos Ramírez Marín, en funciones de presidente ante la ausencia de Martí Batres Guadarrama, presidente saliente y quien buscó, sin éxito, la reelección en el cargo. Tras varias intervenciones de senadores de diversos partidos políticos, Ricardo Monreal Ávila, su correligionario, coordinador del grupo parlamentario del partido Movimiento Regeneración Nacional (Morena) y presidente de la Junta de Coordinación Política (JCP), elogió también el trabajo desempeñado por Batres Guadarrama, quien no lo escuchó de viva voz porque votó y se fue, durante el primer año de la legislatura en curso. Expresó a Martí “nuestro respeto, nuestro cariño unánime de toda la bancada de Morena, fue un extraordinario presidente, que condujo los debates con eficacia y profesionalismo...” E hizo extensivo su reconocimiento a todos los integrantes de la Mesa Directiva saliente porque en momentos difíciles actuaron con una gran imparcialidad y objetividad. “Le mandamos nuestro respeto y nuestro cariño y un abrazo solidario al compañero Martí Batres, y siempre le extenderemos nuestras manos, nuestros brazos y nuestra cálida sonrisa. Porque así somos en Morena”, concluyó Monreal, a quien Batres Guadarrama denunció ante la Comisión Nacional de Honestidad y Justicia de Morena, cuyo reciente fallo proclamó como una victoria, bajo el argumento de haber maniobrado para reemplazarlo. Concluida la junta previa electiva, Fernández Balboa declaró legalmente instalada la asamblea para el primer periodo ordinario de sesiones del segundo año de ejercicio constitucional de la LXIV Legislatura del Senado de la República. rramos@eleconomista.com.mx  |
83|31 de agosto de 2019, 16:43|En Morena nos vamos a reservar el derecho de admisión: Bertha Luján|                    El proceso para renovar el Comité Ejecutivo Nacional (CEN) de Morena es una oportunidad para demostrar que es una organización seria y que tiene posibilidades de presente y futuro, aseveró Bertha Luján Uranga. En entrevista, la presidenta del Consejo Nacional de ese partido afirmó que es fundamental que el proceso para relevar la dirigencia nacional salga bien: “Es una cuestión prioritaria (…) La unidad es un requisito para seguir siendo referente de la gente; la unidad es su fuerza, y la división o la dispersión es su debilidad”. Desde su perspectiva, quienes ocupan actualmente un puesto en esa organización política deben fortalecerla para que sea un instrumento de transformación de la realidad, porque, además, ése es un compromiso que tienen con la ciudadanía. “Este proceso interno yo lo veo como una oportunidad de consolidarnos como fuerza política, como partido, como movimiento; es una oportunidad para darnos direcciones democráticas; una oportunidad para demostrar que somos un partido democrático”, continuó. —Entiendo que a usted le interesa ser presidenta del partido (se le planteó). —A mí me interesa estar en la conducción del partido, del partido-movimiento. Puede ser en la Presidencia. Puede no ser. Sin embargo, dijo que la presidencia puede servir para ese objetivo de servirle al partido. “Evidentemente es un espacio privilegiado como para orientar el proceso, pero finalmente son los equipos de trabajo los que cuentan”, aseguró. La también exsecretaria general morenista señaló la dirección que debe tomar el partido: “¿Qué es lo que se quiere en morena? Pues hacer política diferente y crear una organización política que, siendo partido, siga siendo movimiento. Eso quiere decir, estar ligados al objetivo central que es la transformación de la realidad del país”. En ese sentido, expuso que la llamada cuarta transformación que impulsa el presidente Andrés Manuel López Obrador implica llegar a los espacios de poder y de gobierno, pero también impulsar el cambio  de la nación desde abajo hacia arriba. “Para ello necesitamos una organización fuerte, un movimiento social y político que aglutine a todos aquellos ciudadanos que quieren el cambio, incluso aunque no se afilen al partido”, dijo. Sobre la afiliación al partido, señaló que es una obligación que le impone la ley, pero advirtió que para ello deben ponerse reglas. Lo que vamos a hacer es acordar reglas que impidan la afiliación corporativa. Lo que no queremos es que se repita la historia del PRI o de otros partidos donde las afiliaciones son por grupos. Destacó que en Morena lo que se busca es que haya afiliación voluntaria y personal: “Vamos a establecer requisitos como el que se deba de pasar por un proceso de capacitación de nuestros documentos básicos para saber a qué me obligo; qué derechos tengo en Morena; los pros y los contras, y partir de eso también un análisis de los antecedentes o de la trayectoria de la persona, porque tampoco queremos que entren a Morena los que construyen el desastre nacional. Nos vamos a reservar el derecho de admisión para que no entre gente nociva”. La dirigente insistió en que sí se puede ampliar la base militante del partido teniendo filtros para no tener afiliados de papel, sino una militancia participativa en las movilización y el apoyo a las políticas de gobierno que constituyen la cuarta transformación. Sobre la forma en que debe articularse el partido con el gobierno, dijo que “la magia” va a estar en construir una relación correcta entre el partido-movimiento y los gobiernos de Morena. Entender que cada uno tiene su función, que el gobierno es para todos y que el partido-movimiento tiene sus propias normas y tiene una estrategia  para conseguir la continuidad del proyecto de nación. diego.badillo@eleconomista.mx   |
84|31 de agosto de 2019, 16:31|El estatuto de Morena no prevé campañas por la dirigencia nacional: Leonel Godoy|           Para realizar el proceso para renovar el CEN de Morena, se necesita la convocatoria y el padrón, y ya se tiene, planteó el secretario de Organización de ese partido, Leonel Godoy Rangel. En entrevista, explicó que en el estatuto del partido no están previstas las campañas electorales para renovar la Presidencia y el Comité Ejecutivo en general. Lo que señalan sus reglas es que quien aspire a ser líder nacional primero debe asegurarse de ser designado en su distrito congresista y ser postulado y votado por los demás convocados a esa asamblea. Por ello, dijo que es absurdo que alguien se candidatee cuando todavía no sabe si va a quedar o no como congresista y podrá participar con voz y voto en el próximo congreso nacional. En este caso, para decidir quien será el próximo presidente de Morena, se realizarán los congresos distritales del 12 al 27 de octubre y los estatales el 10 de noviembre. La convocatoria dicta que para participar en los congresos estatales y distritales, así como en el nacional, es requisito indispensable estar registrado en el padrón nacional con corte al 20 de noviembre del 2017. Además, no podrán ocupar un cargo ejecutivo en el partido quienes desempeñen un cargo de elección popular, sean ministros, magistrados o jueces federales o locales o servidores públicos de la administración de los tres ordenes de gobierno (federal, estatal y municipal), que tengan responsabilidad de mandos medios o superiores, adjuntos y homólogos, o su equivalente. El III congreso Nacional Ordinario de ese partido se realizará los días 23 y 24 de noviembre del 2019 en Ciudad de México. Ahí se elegirán 200 integrantes del consejo nacional y su presidente, 21 integrantes del CEN, incluido el líder nacional. diego.badillo@eleconomista.mx   |
85|31 de agosto de 2019, 15:51|Arranca la disputa formal por la dirigencia de Morena|                         Mientras en el escenario legislativo se observan episodios de división entre diferentes grupos al interior de partido Movimiento Regeneración Nacional (Morena), inició formalmente el proceso para renovar el Comité Ejecutivo Nacional (CEN), cuyo presidente rendirá protesta el 24 de noviembre próximo. El pasado 17 de agosto, el CEN emitió la convocatoria para la renovación de la dirigencia nacional en un evento que originalmente estaba planeado para celebrarse el 20 de noviembre próximo. Sin embargo, horas más tarde hubo desacuerdo  por parte de integrantes de ese partido que motivaron a hacer ajustes en la misma. Felipe Rodríguez, integrante de la Comisión Nacional de Elecciones se inconformó con la decisión del CEN de emitir la convocatoria, lo cual motivó la intervención del presidente de la Comisión Nacional de Honestidad y Justicia, Héctor Díaz Polanco, quien informó que se realizaría una reunión de la cúpula partidista para ponerse de acuerdo en cómo se debería dar el proceso. Finalmente, el martes pasado, integrantes del CEN y de la Comisión Nacional de Honestidad y Justicia, la Comisión Nacional de Elecciones y la Comisión Organizadora, creada por el Consejo Nacional para coadyuvar en este proceso, aprobaron la convocatoria, con algunos cambios. Concretamente, se pasó del 20 a los días 23 y 24 de noviembre de 2019 la fecha para la  celebración de la Convención Nacional Ordinaria, donde habrá de elegirse al próximo Comité Ejecutivo Nacional. Ahí se acordó que el padrón que se utilizará será el que tiene un corte al 20 de noviembre del 2017, pero deberá ser sometido a una auditoría externa. Ahí mismo fue rarificado en el cargo Leonel Godoy como secretario de Organización. El encargado de la Comisión Nacional de Honestidad, Héctor Díaz Polanco, destacó que el partido cuidará que su elección interna sea una contienda equilibrada y “equitativa, sobre todo en términos de los recursos que puedan manejar los que pretendan participar en el proceso. Esto lo vamos a regular muy pronto. Ya está incluido en la convocatoria como un punto importante”. La actual secretaria general en funciones de presidenta en esa organización, Yeidckol Polevnsky, informó que el presidente de la República, Andrés Manuel López Obrador, asistirá en calidad de consejero al partido Morena en su proceso de renovación. Sobre el padrón de militantes del partido, Polevnsky aseguró que le realizarán una auditoría integral para garantizar su validez y precisar su dimensión.  “Estamos muy contentos. Podemos demostrar que podemos llegar a acuerdos. Para nosotros, la unidad está por encima de todo. Estamos trabajando con altura de miras, donde lo más importante es el proyecto; es apegarnos a los principios que establecen nuestros estatutos, y a lo que permitió lograr este sueño, que es Morena y que hoy es una realidad”, declaró. Por su parte, el coordinador de los diputados federales de Morena, Mario Delgado Carrillo, dijo que los morenistas deben honrar la lucha histórica de Andrés Manuel López Obrador por convertir a México en una auténtica democracia, por lo que deben ir a un proceso de renovación del partido abierto, transparente e incluyente, de donde surjan los mejores liderazgos. Comentó que es tiempo de reflexionar qué sigue para Morena, un proceso de redefiniciones, de reorganización desde las bases para consolidar e impulsar la transformación. Destacó que este proceso de renovación que va a vivir Morena debe tomarse como una oportunidad histórica para demostrar que son una fuerza política diferente. El aspirante Alejandro Rojas Díaz Durán manifestó que la convocatoria emitida por el Comité Ejecutivo Nacional de Morena no coadyuva a fortalecer la unidad política en ese partido, y que pone en riesgo la legalidad y la institucionalidad de la organización. El político, cercano al senador Ricardo Monreal, propuso se posponga la expedición de la convocatoria hasta que existan las condiciones para garantizar un proceso que cumpla con los principios de legalidad, imparcialidad, objetividad, equidad, democracia y con la participación de todos, sin exclusión de nadie. También propuso que primero se realice una campaña nacional de afiliación que dure 90 días. Acusó al actual CEN de fungir como juez y parte, porque está dividido en bloques a favor y en contra de las aspiraciones que hoy ostentan algún cargo partidista, lo que ha ocasionado que cada una, desde su posición, esté obstruyéndose entre sí, dañando aún más la imagen del partido. Durante los últimos meses han manifestado su interés por contender por la presidencia de Morena cuatro personas:  Yeidckol Polevnsky Gurwitz: Secretaría general en funciones de presidente.  Mario Delgado: Coordinador de la fracción legislativa de Morena en la Cámara de Diputados.  Bertha Luján Uranga: Presidenta del Consejo Nacional de Movimiento de Regeneración Nacional.  Alejandro Rojas Díaz: Consejero en Ciudad de México y suplente del senador Ricardo Monreal Ávila.  diego.badillo@eleconomista.mx  |
86|31 de agosto de 2019, 07:59|AMLO explota su imagen para crear una base electoral en Morena: Rubén Aguilar|                  El presidente Andrés Manuel López Obrador utiliza su nombre e imagen en la entrega de programas sociales con el propósito de ir creando una base electoral para Morena, afirmó Rubén Aguilar Valenzuela. En entrevista, el exvocero presidencial y experto en comunicación política explicó que lo primero que debe de quedar claro es que se trata de una ilegalidad y, por lo tanto, debe ser sancionado por la autoridad electoral. El académico expuso que es una estrategia que se basa en la imagen del presidente con la lógica de garantizar, por la vía de “te doy una dádiva”. Dijo que, si bien se trata de un esquema ilegal, para el presidente resulta eficaz, “por eso se la juega”, sabiendo que está violando la ley, aunque destacó que López Obrador no es un hombre particularmente respetuoso con el marco legal y lo ha demostrado de muchas maneras, incluso haciendo público que la ley no lo es todo o que en ciertos casos hay cosas superiores al respeto de las leyes. “Entonces, estamos ante una lógica perversa que sólo busca rentabilidad político-electoral violentando la ley”, aseguró. Es propaganda electoral desde ya. El presidente trata no sólo que lo validen; desde el presupuesto está construyendo para esa lógica porque tiene presente que en el 2018 el elemento central fue él. La gente no sabe por quién votó para diputado o senador, de eso no tiene la menor idea, sabe que votó por el presidente, insistió. Dijo que es por ello que López Obrador no plantea una lógica de gobierno institucional, donde sea la secretaría la que reparta los beneficios de políticas públicas, sino que quieren dejar claro que “yo (AMLO) soy un hombre bueno y te apoyo, me solidarizo contigo y tú respóndeme de la misma manera, vota por mí y por los míos”. El académico comentó que el razonamiento de los funcionarios del gobierno es que de las 34 millones de familias que hay en el país, para el 2021 al menos la mitad deberá tener al menos un miembro que goce de los apoyos de programas sociales entregados con la consigna de que López Obrador es quien lo está beneficiando derectamente. Sin embargo, detalló que hasta ahora no se puede saber si esa meta se va a cumplir o no, porque no se han hecho públicos los datos sobre la cobertura de los programas sociales. Indicó que, si bien se trata de una ilegalidad, pues los programas sociales deben entregarse sin adjudicarse a la voluntad o generosidad de algún funcionario, ni siquiera los gobernadores se atreven a alzar la voz contra el presidente. Lo único que hacen es procurar que los llamados Servidores de la Nación puedan trabajar con seguridad en las comunidades donde se presentan y ya, agregó. Eso ocurre porque los mandatarios estatales tienen miedo de que, si reclaman, el presidente pueda reaccionar “cerrándoles la llave del presupuesto”, lo cual los colocaría en una situación particularmente difícil ante sus gobernados. Por otra parte, destacó que este tipo de prácticas es común en el mundo. Mencionó que al menos en una veintena de países los presidentes concentran el poder y utilizan los programas sociales para hacerse propaganda. Así lo hace Jair Bolsonaro en Brasil, Evo Morales en Bolivia y varios más, tanto de derecha como de izquierda. Sin embargo, mencionó que en determinado momento puede revertirse, pero en todo caso, como ocurrió con otros presidentes, tarda mucho en abollarse la imagen presidencial. Pero en algún momento ocurrió, y fue porque no pudieron seguir impulsando la dádiva social al quedarse sin recursos para mantenerla. diego.badillo@eleconomista.mx  |
87|29 de agosto de 2019, 16:29|Morena invalida elección para presidente de la Mesa directiva del Senado|         La Comisión Nacional de Honestidad y Justicia de Morena invalidó la elección para presidente de la Mesa Directiva del Senado y ordenó reponer el proceso. En conferencia de prensa, el senador Martí Batres dio a conocer la resolución en su favor de la Comisión.  Batres explicó que el proceso es inválido e ilegal, pues presentó irregularidades y faltó fundamento normativo y estatutario, además de que fue indebida la participación de integrantes de la bancada de Encuentro Social. El senador Ricardo Monreal Ávila calificó como una estrategia política, pero jurídicamente endeble, el fallo de la Comisión de Justicia partidaria de Morena que revoca la elección en la que Mónica Fernández ganó la presidencia de la Mesa Directiva, a la que calificó de desmedida y arbitraria. En conferencia de prensa, lamentó que no se hayan escuchado sus argumentos ni se le haya dado derecho de audiencia, y aunque aseguró que no abonará a la división, advirtió que agotará los recursos legales a su alcance. Monreal Ávila presnetó una carta firmada por 44 senadores, quienes según él ratifican su apoyo a Mónica Fernández Balboa como aspirante a presidenta de la Mesa Directiva del Senado.  |
